game_id,Team,Date,SeasonEnd,Type,Place,FG,FGA,FGP,2P,2PA,2PP,3P,3PA,3PP,FT,FTA,FTP,ORB,DRB,TRB,AST,STL,BLK,TOV,TF,PTS,OppPTS,has_lines,favorite,ML,Spread,Total
3476,Nebraska,2019-12-07,2020,REG,A,27,65,0.415,18,38,0.474,9,27,0.333,13,24,0.542,5,26,31,9,4,3,12,13,76,95,True,0.0,600.0,13.0,149.0
346,Nebraska,2019-12-13,2020,REG,A,33,75,0.44,21,43,0.488,12,32,0.375,12,18,0.667,8,20,28,19,5,0,9,23,90,96,True,0.0,1300.0,18.0,148.0
3477,Nebraska,2019-12-15,2020,REG,H,26,61,0.426,15,31,0.484,11,30,0.367,7,9,0.778,4,35,39,22,6,2,10,9,70,56,True,0.0,650.0,13.0,138.0
3478,Nebraska,2019-12-21,2020,REG,H,28,59,0.475,19,38,0.5,9,21,0.429,9,16,0.563,10,21,31,14,8,1,11,14,74,75,True,1.0,-600.0,-10.0,152.0
2461,Nebraska,2020-01-03,2020,REG,H,20,63,0.317,12,32,0.375,8,31,0.258,14,21,0.667,13,15,28,15,7,2,7,11,62,79,True,0.0,180.0,5.0,144.0
353,Nebraska,2020-01-18,2020,REG,H,25,63,0.397,16,33,0.485,9,30,0.3,15,22,0.682,5,21,26,16,8,1,11,18,74,82,True,0.0,240.0,7.0,144.0
2465,Nebraska,2020-01-25,2020,REG,A,26,62,0.419,15,34,0.441,11,28,0.393,9,13,0.692,4,25,29,14,6,1,10,17,72,75,True,0.0,700.0,13.0,142.0
1138,Nebraska,2020-01-28,2020,REG,H,26,59,0.441,17,38,0.447,9,21,0.429,7,12,0.583,4,21,25,16,5,1,13,22,68,79,True,0.0,170.0,4.0,146.0
3005,Nebraska,2020-02-08,2020,REG,A,28,66,0.424,23,41,0.561,5,25,0.2,11,14,0.786,9,24,33,15,7,2,12,17,72,96,True,0.0,850.0,15.0,159.0
746,Nebraska,2020-02-11,2020,REG,A,26,64,0.406,19,31,0.613,7,33,0.212,11,15,0.733,9,25,34,18,7,0,10,22,70,72,True,0.0,1200.0,18.0,148.0
3482,Nebraska,2020-02-15,2020,REG,H,25,65,0.385,17,40,0.425,8,25,0.32,6,12,0.5,8,26,34,15,7,2,10,12,64,81,True,0.0,240.0,7.0,138.0
1512,Nebraska,2020-02-20,2020,REG,H,23,66,0.348,15,34,0.441,8,32,0.25,11,16,0.688,7,17,24,15,11,6,10,15,65,86,True,0.0,600.0,12.0,151.0
2746,Nebraska,2020-02-24,2020,REG,A,24,57,0.421,19,42,0.452,5,15,0.333,6,9,0.667,5,29,34,8,7,2,13,14,59,71,True,0.0,850.0,15.0,146.0
1849,Nebraska,2020-02-27,2020,REG,H,21,59,0.356,18,43,0.419,3,16,0.188,9,14,0.643,6,22,28,8,5,4,11,16,54,75,True,0.0,400.0,10.0,144.0
3485,Nebraska,2020-11-26,2021,REG,H,18,62,0.29,9,21,0.429,9,41,0.22,21,30,0.7,10,20,30,13,12,1,9,24,66,69,True,1.0,-200.0,-5.0,154.0
3489,Nebraska,2020-12-11,2021,REG,A,25,57,0.439,14,31,0.452,11,26,0.423,13,22,0.591,9,27,36,12,5,3,25,15,74,98,True,0.0,900.0,14.0,156.0
3490,Nebraska,2020-12-17,2021,REG,H,41,74,0.554,29,41,0.707,12,33,0.364,16,25,0.64,13,42,55,25,8,7,8,11,110,64,False,,,,
3491,Nebraska,2020-12-22,2021,REG,A,18,54,0.333,10,27,0.37,8,27,0.296,9,17,0.529,5,23,28,12,6,6,9,15,53,67,True,0.0,1000.0,16.0,143.0
1531,Nebraska,2021-02-06,2021,REG,A,21,58,0.362,18,41,0.439,3,17,0.176,11,24,0.458,6,23,29,11,12,6,17,17,56,66,True,0.0,600.0,13.0,147.0
3259,Nebraska,2021-02-08,2021,REG,A,21,57,0.368,18,42,0.429,3,15,0.2,16,25,0.64,8,29,37,12,6,5,18,22,61,79,True,0.0,475.0,12.0,150.0
2166,Nebraska,2021-02-14,2021,REG,A,27,56,0.482,20,37,0.541,7,19,0.368,1,3,0.333,3,28,31,19,7,6,16,12,62,61,True,0.0,500.0,11.0,147.0
774,Nebraska,2021-02-16,2021,REG,A,18,54,0.333,10,26,0.385,8,28,0.286,6,12,0.5,2,24,26,8,13,2,11,16,50,64,True,0.0,425.0,11.0,136.0
775,Nebraska,2021-02-17,2021,REG,A,24,56,0.429,11,28,0.393,13,28,0.464,10,12,0.833,4,26,30,12,2,2,11,16,71,79,True,0.0,450.0,11.0,135.0
3493,Nebraska,2021-02-20,2021,REG,H,22,63,0.349,13,35,0.371,9,28,0.321,5,14,0.357,8,27,35,14,5,4,11,13,58,75,True,0.0,260.0,8.0,138.0
2168,Nebraska,2021-02-23,2021,REG,H,30,56,0.536,18,31,0.581,12,25,0.48,11,15,0.733,2,26,28,16,7,3,18,19,83,86,True,0.0,205.0,7.0,146.0
3262,Nebraska,2021-02-27,2021,REG,H,30,55,0.545,21,38,0.553,9,17,0.529,9,16,0.563,7,30,37,19,7,5,18,21,78,74,True,0.0,120.0,3.0,146.0
3494,Nebraska,2021-03-07,2021,REG,A,26,56,0.464,12,23,0.522,14,33,0.424,12,16,0.75,7,22,29,21,6,1,13,15,78,79,True,0.0,250.0,7.0,141.0
2171,Nebraska,2021-03-10,2021,CTOURN,N,24,60,0.4,15,27,0.556,9,33,0.273,9,11,0.818,6,19,25,14,8,4,14,23,66,72,True,0.0,240.0,7.0,145.0
3497,Northwestern,2009-11-22,2010,REG,H,21,43,0.488,9,15,0.6,12,28,0.429,15,22,0.682,7,14,21,18,8,2,14,18,69,62,True,1.0,-2700.0,-19.0,
3498,Northwestern,2009-11-24,2010,REG,H,27,55,0.491,17,28,0.607,10,27,0.37,5,10,0.5,8,21,29,22,12,6,13,22,69,53,False,,,,
3500,Northwestern,2009-11-28,2010,REG,N,24,50,0.48,14,22,0.636,10,28,0.357,9,11,0.818,7,21,28,17,6,3,11,14,67,65,True,0.0,135.0,3.0,127.0
3501,Northwestern,2009-12-01,2010,REG,A,24,49,0.49,18,35,0.514,6,14,0.429,11,16,0.688,9,24,33,11,9,9,16,16,65,53,True,0.0,210.0,6.0,124.0
3502,Northwestern,2009-12-13,2010,REG,H,28,63,0.444,8,16,0.5,20,47,0.426,14,19,0.737,8,33,41,24,5,5,11,21,90,65,False,,,,
3503,Northwestern,2009-12-16,2010,REG,H,30,60,0.5,16,32,0.5,14,28,0.5,10,13,0.769,12,18,30,25,14,4,13,16,84,54,True,1.0,-3000.0,-20.0,123.0
3504,Northwestern,2009-12-19,2010,REG,H,21,53,0.396,15,28,0.536,6,25,0.24,22,33,0.667,8,24,32,15,11,3,8,13,70,62,True,1.0,-260.0,-6.0,134.0
3505,Northwestern,2009-12-22,2010,REG,H,27,51,0.529,22,29,0.759,5,22,0.227,15,21,0.714,5,22,27,21,5,5,8,19,74,54,False,,,,
3508,Northwestern,2010-01-16,2010,REG,H,21,45,0.467,17,35,0.486,4,10,0.4,26,30,0.867,6,25,31,13,3,2,15,17,72,64,True,0.0,305.0,9.0,133.0
2504,Northwestern,2010-01-23,2010,REG,H,21,52,0.404,14,24,0.583,7,28,0.25,24,32,0.75,10,18,28,15,5,1,7,17,73,68,True,1.0,-117.0,-1.0,134.0
1192,Northwestern,2010-01-30,2010,REG,A,23,54,0.426,12,27,0.444,11,27,0.407,13,15,0.867,6,18,24,14,3,2,12,27,70,79,True,0.0,700.0,14.0,136.0
803,Northwestern,2010-02-02,2010,REG,H,25,46,0.543,15,26,0.577,10,20,0.5,7,7,1.0,4,24,28,21,2,4,11,15,67,52,True,1.0,-120.0,-1.0,128.0
21,Northwestern,2010-02-07,2010,REG,H,25,48,0.521,15,23,0.652,10,25,0.4,18,26,0.692,7,21,28,21,4,9,9,21,78,61,True,1.0,-500.0,-10.0,134.0
1896,Northwestern,2010-02-17,2010,REG,H,28,58,0.483,18,29,0.621,10,29,0.345,4,11,0.364,3,12,15,15,10,4,9,22,70,81,True,1.0,-300.0,-7.0,127.0
2785,Northwestern,2010-02-25,2010,REG,H,28,48,0.583,22,30,0.733,6,18,0.333,12,15,0.8,5,17,22,21,3,6,8,20,74,57,True,1.0,-500.0,-9.0,126.0
3510,Northwestern,2010-03-03,2010,REG,H,26,53,0.491,13,22,0.591,13,31,0.419,7,14,0.5,9,23,32,22,14,7,17,18,72,49,False,,,,
29,Northwestern,2010-03-06,2010,REG,A,29,72,0.403,16,30,0.533,13,42,0.31,9,15,0.6,17,14,31,21,10,5,12,25,80,88,True,1.0,-215.0,-5.0,135.0
3513,Northwestern,2010-11-12,2011,REG,A,35,70,0.5,20,37,0.541,15,33,0.455,12,14,0.857,15,19,34,17,6,2,11,17,97,78,True,1.0,-480.0,-10.0,137.0
3514,Northwestern,2010-11-17,2011,REG,A,24,53,0.453,18,37,0.486,6,16,0.375,23,29,0.793,6,16,22,13,7,2,5,11,77,71,False,,,,
3516,Northwestern,2010-11-28,2011,REG,H,24,49,0.49,17,29,0.586,7,20,0.35,10,17,0.588,4,23,27,12,8,3,11,15,65,52,True,1.0,-400.0,-8.0,139.0
3518,Northwestern,2010-12-13,2011,REG,H,29,58,0.5,19,32,0.594,10,26,0.385,13,25,0.52,7,23,30,24,9,1,9,21,81,65,False,,,,
3520,Northwestern,2010-12-20,2011,REG,N,34,67,0.507,24,45,0.533,10,22,0.455,14,18,0.778,11,24,35,26,10,6,11,20,92,61,True,1.0,-1100.0,-13.0,132.0
3521,Northwestern,2010-12-21,2011,REG,A,25,62,0.403,15,35,0.429,10,27,0.37,9,14,0.643,11,15,26,15,8,2,13,21,69,85,True,0.0,123.0,3.0,139.0
3522,Northwestern,2010-12-23,2011,REG,H,29,61,0.475,23,37,0.622,6,24,0.25,6,10,0.6,9,27,36,25,9,2,10,7,70,47,False,,,,
3523,Northwestern,2010-12-31,2011,REG,A,26,57,0.456,18,40,0.45,8,17,0.471,9,16,0.563,7,18,25,15,6,5,10,22,69,82,True,0.0,490.0,10.0,137.0
1218,Northwestern,2011-01-03,2011,REG,H,18,57,0.316,8,34,0.235,10,23,0.435,16,24,0.667,6,18,24,12,8,4,10,12,62,65,True,0.0,135.0,3.0,142.0
2528,Northwestern,2011-01-06,2011,REG,A,23,67,0.343,14,29,0.483,9,38,0.237,8,10,0.8,6,10,16,12,13,2,9,18,63,88,True,0.0,330.0,8.0,144.0
47,Northwestern,2011-01-09,2011,REG,H,28,57,0.491,18,37,0.486,10,20,0.5,27,38,0.711,11,18,29,23,6,10,8,19,93,81,True,1.0,-300.0,-7.0,141.0
1221,Northwestern,2011-01-15,2011,REG,A,24,53,0.453,18,33,0.545,6,20,0.3,13,18,0.722,2,23,25,13,5,1,14,21,67,71,True,0.0,340.0,9.0,142.0
3059,Northwestern,2011-01-26,2011,REG,A,24,64,0.375,12,25,0.48,12,39,0.308,10,11,0.909,10,21,31,20,7,2,10,31,70,81,True,0.0,180.0,5.0,139.0
1588,Northwestern,2011-01-29,2011,REG,H,20,51,0.392,11,21,0.524,9,30,0.3,8,11,0.727,8,14,22,16,1,2,6,19,57,58,True,0.0,490.0,10.0,143.0
2805,Northwestern,2011-02-17,2011,REG,H,27,60,0.45,15,32,0.469,12,28,0.429,7,13,0.538,9,18,27,17,10,2,7,11,73,70,True,1.0,-485.0,-9.0,139.0
3062,Northwestern,2011-03-10,2011,CTOURN,N,24,57,0.421,15,26,0.577,9,31,0.29,18,23,0.783,7,23,30,15,4,4,5,21,75,65,True,1.0,-115.0,0.0,133.0
3529,Northwestern,2011-03-23,2011,NIT,A,24,64,0.375,14,26,0.538,10,38,0.263,8,10,0.8,8,27,35,14,4,5,11,19,66,69,True,0.0,165.0,4.0,146.0
3530,Northwestern,2011-11-13,2012,REG,H,21,48,0.438,16,26,0.615,5,22,0.227,13,20,0.65,6,25,31,17,6,3,7,15,60,36,False,,,,
3532,Northwestern,2011-11-18,2012,REG,N,22,59,0.373,13,36,0.361,9,23,0.391,16,22,0.727,6,14,20,12,9,5,6,18,69,65,True,1.0,-150.0,-3.0,132.0
3534,Northwestern,2011-11-25,2012,REG,H,21,48,0.438,12,19,0.632,9,29,0.31,12,18,0.667,5,24,29,15,3,3,9,11,63,58,False,,,,
3536,Northwestern,2011-12-02,2012,REG,H,34,67,0.507,14,28,0.5,20,39,0.513,4,7,0.571,8,28,36,30,2,2,8,14,92,67,False,,,,
3537,Northwestern,2011-12-04,2012,REG,H,14,58,0.241,10,32,0.313,4,26,0.154,9,14,0.643,12,14,26,13,3,2,11,17,41,69,True,1.0,-135.0,-3.0,142.0
3538,Northwestern,2011-12-15,2012,REG,H,29,61,0.475,16,32,0.5,13,29,0.448,10,17,0.588,8,22,30,24,11,7,11,16,81,51,False,,,,
3539,Northwestern,2011-12-17,2012,REG,H,25,57,0.439,16,28,0.571,9,29,0.31,11,14,0.786,6,22,28,15,3,5,12,13,70,64,False,,,,
3540,Northwestern,2011-12-18,2012,REG,H,32,59,0.542,20,36,0.556,12,23,0.522,11,18,0.611,10,20,30,26,9,8,11,11,87,72,True,1.0,-2205.0,-18.0,138.0
1613,Northwestern,2011-12-28,2012,REG,A,17,53,0.321,10,33,0.303,7,20,0.35,13,19,0.684,5,23,28,10,3,1,11,22,54,87,True,0.0,1175.0,17.0,136.0
1936,Northwestern,2012-01-01,2012,REG,H,22,40,0.55,13,19,0.684,9,21,0.429,15,25,0.6,3,22,25,13,6,5,12,16,68,56,True,1.0,-380.0,-8.0,131.0
1252,Northwestern,2012-01-14,2012,REG,H,26,52,0.5,18,35,0.514,8,17,0.471,21,29,0.724,7,17,24,20,7,4,6,18,81,74,True,0.0,175.0,5.0,136.0
3543,Northwestern,2012-01-28,2012,REG,H,20,45,0.444,12,24,0.5,8,21,0.381,8,14,0.571,11,22,33,16,0,7,16,12,56,58,True,1.0,-120.0,-1.0,136.0
3342,Northwestern,2012-02-02,2012,REG,H,23,51,0.451,9,20,0.45,14,31,0.452,24,29,0.828,8,18,26,17,10,3,8,12,84,74,True,1.0,-280.0,-6.0,127.0
2826,Northwestern,2012-02-09,2012,REG,H,27,48,0.563,14,23,0.609,13,25,0.52,16,23,0.696,7,13,20,22,11,3,7,15,83,64,True,1.0,-310.0,-7.0,146.0
1946,Northwestern,2012-02-25,2012,REG,A,22,50,0.44,7,21,0.333,15,29,0.517,8,12,0.667,4,14,18,15,8,6,9,13,67,66,True,1.0,-130.0,-1.0,128.0
3545,Northwestern,2012-03-13,2012,NIT,H,29,62,0.468,19,35,0.543,10,27,0.37,8,11,0.727,9,20,29,25,6,5,6,12,76,74,True,1.0,-280.0,-6.0,143.0
3547,Northwestern,2012-11-13,2013,REG,H,29,58,0.5,18,33,0.545,11,25,0.44,10,14,0.714,6,34,40,24,6,7,11,16,79,49,True,1.0,-2200.0,-18.0,
3550,Northwestern,2012-11-20,2013,REG,H,26,52,0.5,14,30,0.467,12,22,0.545,5,9,0.556,10,22,32,21,4,4,8,9,69,50,False,,,,
3552,Northwestern,2012-11-24,2013,REG,N,20,59,0.339,11,35,0.314,9,24,0.375,23,27,0.852,13,24,37,10,11,1,17,15,72,69,True,0.0,120.0,3.0,138.0
497,Northwestern,2012-11-27,2013,REG,H,18,53,0.34,12,28,0.429,6,25,0.24,15,22,0.682,3,12,15,14,5,3,4,14,57,77,True,1.0,-225.0,-5.0,131.0
3553,Northwestern,2012-12-01,2013,REG,H,15,43,0.349,11,27,0.407,4,16,0.25,10,20,0.5,7,21,28,11,2,5,16,16,44,50,True,1.0,-765.0,-11.0,
3555,Northwestern,2012-12-08,2013,REG,H,18,55,0.327,11,31,0.355,7,24,0.292,22,31,0.71,14,16,30,10,3,3,13,23,65,74,True,1.0,-120.0,-2.0,127.0
3558,Northwestern,2012-12-23,2013,REG,H,23,47,0.489,10,23,0.435,13,24,0.542,4,5,0.8,2,23,25,21,5,7,11,11,63,42,True,1.0,-1185.0,-14.0,
892,Northwestern,2013-01-03,2013,REG,H,24,59,0.407,14,31,0.452,10,28,0.357,8,17,0.471,8,13,21,19,7,4,12,12,66,94,True,0.0,445.0,10.0,129.0
3103,Northwestern,2013-01-23,2013,REG,H,17,40,0.425,13,28,0.464,4,12,0.333,17,32,0.531,5,18,23,11,9,3,11,16,55,48,True,0.0,320.0,8.0,131.0
3560,Northwestern,2013-02-20,2013,REG,H,15,51,0.294,7,27,0.259,8,24,0.333,3,5,0.6,4,15,19,11,5,1,7,18,41,69,True,0.0,320.0,8.0,117.0
1653,Northwestern,2013-02-28,2013,REG,H,18,43,0.419,10,24,0.417,8,19,0.421,9,9,1.0,4,22,26,12,2,0,15,19,53,63,True,0.0,500.0,11.0,124.0
1970,Northwestern,2013-03-07,2013,REG,H,17,49,0.347,9,26,0.346,8,23,0.348,17,19,0.895,4,15,19,15,8,1,15,19,59,66,True,1.0,-225.0,-5.0,122.0
3562,Northwestern,2013-11-09,2014,REG,H,20,43,0.465,10,22,0.455,10,21,0.476,22,29,0.759,5,31,36,16,1,4,12,26,72,55,True,1.0,-1250.0,-13.0,132.0
3567,Northwestern,2013-11-25,2014,REG,H,27,54,0.5,24,38,0.632,3,16,0.188,15,21,0.714,7,23,30,17,5,8,11,19,72,59,False,,,,
3569,Northwestern,2013-11-29,2014,REG,N,23,50,0.46,11,18,0.611,12,32,0.375,21,27,0.778,5,19,24,14,1,0,14,16,79,95,True,0.0,880.0,15.0,145.0
3571,Northwestern,2013-12-07,2014,REG,H,18,55,0.327,15,36,0.417,3,19,0.158,12,18,0.667,8,29,37,13,9,1,8,22,51,35,True,1.0,-280.0,-7.0,137.0
3572,Northwestern,2013-12-16,2014,REG,H,29,54,0.537,24,38,0.632,5,16,0.313,23,31,0.742,8,29,37,14,4,7,7,18,86,64,True,1.0,,-18.0,142.0
3573,Northwestern,2013-12-22,2014,REG,H,21,59,0.356,15,33,0.455,6,26,0.231,10,15,0.667,8,28,36,11,6,7,13,17,58,52,True,1.0,-430.0,-9.0,135.0
3575,Northwestern,2014-01-02,2014,REG,H,19,55,0.345,16,39,0.41,3,16,0.188,8,11,0.727,8,15,23,8,2,5,7,12,49,76,True,0.0,420.0,10.0,125.0
3576,Northwestern,2014-01-21,2014,REG,H,22,62,0.355,18,38,0.474,4,24,0.167,15,22,0.682,7,31,38,9,5,10,9,20,63,60,True,0.0,150.0,4.0,127.0
2877,Northwestern,2014-01-25,2014,REG,H,20,55,0.364,16,35,0.457,4,20,0.2,6,9,0.667,3,14,17,12,8,7,10,18,50,76,True,0.0,405.0,10.0,129.0
3376,Northwestern,2014-02-08,2014,REG,H,17,46,0.37,9,24,0.375,8,22,0.364,7,10,0.7,2,24,26,13,6,2,12,13,49,53,True,1.0,-135.0,-2.0,118.0
1322,Northwestern,2014-02-13,2014,REG,A,24,52,0.462,15,28,0.536,9,24,0.375,13,16,0.813,5,18,23,13,2,2,9,15,70,85,True,0.0,940.0,14.0,120.0
3130,Northwestern,2014-02-16,2014,REG,H,16,53,0.302,10,34,0.294,6,19,0.316,10,14,0.714,8,17,25,9,9,4,8,17,48,54,True,0.0,155.0,4.0,122.0
1684,Northwestern,2014-02-19,2014,REG,A,23,50,0.46,18,29,0.621,5,21,0.238,9,14,0.643,3,17,20,4,2,1,12,23,60,76,True,0.0,860.0,14.0,116.0
160,Northwestern,2014-02-22,2014,REG,H,19,49,0.388,12,23,0.522,7,26,0.269,11,17,0.647,12,15,27,9,3,5,9,17,56,61,True,0.0,135.0,3.0,124.0
2881,Northwestern,2014-03-13,2014,CTOURN,N,23,44,0.523,12,21,0.571,11,23,0.478,10,13,0.769,4,23,27,14,4,4,13,20,67,62,True,0.0,805.0,14.0,133.0
1328,Northwestern,2014-03-14,2014,CTOURN,N,19,47,0.404,12,28,0.429,7,19,0.368,6,8,0.75,4,17,21,11,3,1,11,14,51,67,True,0.0,915.0,15.0,122.0
3579,Northwestern,2014-11-14,2015,REG,H,23,60,0.383,17,38,0.447,6,22,0.273,13,19,0.684,13,20,33,13,1,3,5,17,65,58,False,,,,
3583,Northwestern,2014-11-25,2015,REG,N,19,48,0.396,10,26,0.385,9,22,0.409,8,13,0.615,8,27,35,11,2,10,15,19,55,46,True,1.0,-350.0,-8.0,119.0
3584,Northwestern,2014-11-26,2015,REG,N,16,53,0.302,11,32,0.344,5,21,0.238,5,8,0.625,10,15,25,6,0,5,10,18,42,61,True,0.0,205.0,6.0,118.0
3585,Northwestern,2014-12-03,2015,REG,H,23,55,0.418,19,32,0.594,4,23,0.174,8,14,0.571,8,22,30,14,3,6,12,22,58,66,True,1.0,-145.0,-2.0,118.0
3587,Northwestern,2014-12-14,2015,REG,H,39,68,0.574,28,44,0.636,11,24,0.458,12,22,0.545,12,36,48,25,10,4,11,21,101,49,True,1.0,-10000.0,-21.0,134.0
3588,Northwestern,2014-12-17,2015,REG,H,26,62,0.419,20,43,0.465,6,19,0.316,9,11,0.818,12,12,24,17,2,3,8,19,67,80,True,1.0,-265.0,-6.0,
3589,Northwestern,2014-12-20,2015,REG,H,23,54,0.426,17,34,0.5,6,20,0.3,15,23,0.652,13,22,35,16,4,3,7,24,67,61,True,1.0,-190.0,-5.0,128.0
3590,Northwestern,2014-12-22,2015,REG,H,22,41,0.537,17,28,0.607,5,13,0.385,14,20,0.7,2,28,30,15,5,9,11,15,63,46,True,1.0,-525.0,-10.0,
3592,Northwestern,2015-01-04,2015,REG,H,24,61,0.393,20,47,0.426,4,14,0.286,6,8,0.75,7,21,28,16,1,0,9,16,58,81,True,0.0,725.0,13.0,123.0
968,Northwestern,2015-01-17,2015,REG,A,22,52,0.423,17,32,0.531,5,20,0.25,5,6,0.833,8,30,38,12,1,2,11,16,54,56,True,0.0,355.0,9.0,121.0
1707,Northwestern,2015-01-22,2015,REG,H,24,54,0.444,17,33,0.515,7,21,0.333,12,14,0.857,8,19,27,14,6,4,10,16,67,69,True,0.0,285.0,8.0,129.0
3594,Northwestern,2015-02-07,2015,REG,A,19,48,0.396,15,34,0.441,4,14,0.286,8,12,0.667,3,19,22,8,2,4,5,20,50,65,True,0.0,,20.0,129.0
1353,Northwestern,2015-02-10,2015,REG,H,15,42,0.357,12,27,0.444,3,15,0.2,11,17,0.647,7,13,20,9,6,2,14,18,44,68,True,0.0,255.0,7.0,128.0
3154,Northwestern,2015-02-18,2015,REG,A,24,55,0.436,9,23,0.391,15,32,0.469,9,13,0.692,7,20,27,18,6,5,10,16,72,66,True,0.0,465.0,11.0,126.0
195,Northwestern,2015-02-25,2015,REG,H,25,49,0.51,17,29,0.586,8,20,0.4,14,17,0.824,5,27,32,20,0,5,9,14,72,65,True,0.0,135.0,3.0,134.0
977,Northwestern,2015-03-03,2015,REG,H,32,67,0.478,20,40,0.5,12,27,0.444,6,10,0.6,11,22,33,22,3,3,8,17,82,78,True,1.0,-155.0,-3.0,117.0
2904,Northwestern,2015-03-07,2015,REG,A,16,42,0.381,8,22,0.364,8,20,0.4,12,14,0.857,1,21,22,14,6,3,15,16,52,69,True,0.0,570.0,12.0,128.0
3599,Northwestern,2015-11-24,2016,REG,N,21,45,0.467,11,22,0.5,10,23,0.435,15,23,0.652,4,27,31,15,6,1,14,20,67,62,True,1.0,-310.0,-7.0,136.0
3601,Northwestern,2015-12-01,2016,REG,A,32,67,0.478,22,41,0.537,10,26,0.385,7,11,0.636,8,24,32,15,5,5,12,21,81,79,True,1.0,-125.0,-2.0,143.0
3602,Northwestern,2015-12-05,2016,REG,H,30,58,0.517,21,36,0.583,9,22,0.409,12,23,0.522,10,28,38,24,2,11,9,20,81,56,True,1.0,-10000.0,-20.0,139.0
3605,Northwestern,2015-12-19,2016,REG,A,27,69,0.391,21,42,0.5,6,27,0.222,18,21,0.857,11,30,41,16,1,2,5,24,78,70,True,1.0,-200.0,-5.0,136.0
3606,Northwestern,2015-12-21,2016,REG,H,36,59,0.61,21,30,0.7,15,29,0.517,16,19,0.842,8,24,32,30,3,1,10,23,103,67,True,1.0,,-24.0,145.0
607,Northwestern,2016-01-02,2016,REG,H,22,59,0.373,20,39,0.513,2,20,0.1,13,22,0.591,8,24,32,11,7,2,11,16,59,72,True,0.0,165.0,5.0,139.0
1733,Northwestern,2016-01-06,2016,REG,H,21,67,0.313,15,42,0.357,6,25,0.24,8,15,0.533,15,27,42,11,2,7,9,20,56,65,True,1.0,-135.0,-2.0,136.0
220,Northwestern,2016-01-23,2016,REG,A,25,55,0.455,20,40,0.5,5,15,0.333,2,8,0.25,3,16,19,12,3,2,12,18,57,89,True,0.0,450.0,10.0,143.0
1386,Northwestern,2016-01-28,2016,REG,H,12,58,0.207,8,35,0.229,4,23,0.174,17,19,0.895,8,18,26,7,6,3,10,9,45,76,True,0.0,210.0,6.0,135.0
2922,Northwestern,2016-01-31,2016,REG,A,26,62,0.419,15,32,0.469,11,30,0.367,8,14,0.571,11,25,36,13,5,3,15,27,71,85,True,0.0,600.0,12.0,138.0
3172,Northwestern,2016-02-04,2016,REG,H,29,54,0.537,17,27,0.63,12,27,0.444,12,19,0.632,5,21,26,16,6,6,8,24,82,58,True,1.0,-400.0,-9.0,134.0
1739,Northwestern,2016-02-09,2016,REG,A,21,54,0.389,9,27,0.333,12,27,0.444,9,12,0.75,9,24,33,15,2,1,13,23,63,71,True,0.0,175.0,5.0,133.0
3609,Northwestern,2016-02-16,2016,REG,A,25,56,0.446,19,29,0.655,6,27,0.222,5,8,0.625,7,14,21,13,2,4,5,26,61,71,True,0.0,575.0,12.0,135.0
1006,Northwestern,2016-02-24,2016,REG,A,25,54,0.463,17,28,0.607,8,26,0.308,5,9,0.556,4,17,21,17,2,0,9,20,63,72,True,0.0,270.0,7.0,136.0
2048,Northwestern,2016-03-03,2016,REG,A,25,52,0.481,16,33,0.485,9,19,0.474,12,16,0.75,4,19,23,12,5,1,9,16,71,61,True,1.0,-140.0,-3.0,131.0
3414,Northwestern,2016-03-06,2016,REG,H,24,53,0.453,21,39,0.538,3,14,0.214,14,18,0.778,8,27,35,15,4,3,13,18,65,54,True,1.0,-220.0,-5.0,133.0
1009,Northwestern,2016-03-10,2016,CTOURN,N,25,68,0.368,14,41,0.341,11,27,0.407,9,12,0.75,12,28,40,16,2,2,7,18,70,72,True,0.0,120.0,3.0,135.0
3611,Northwestern,2016-11-14,2017,REG,H,29,60,0.483,24,47,0.511,5,13,0.385,23,26,0.885,6,17,23,17,6,6,5,16,86,72,True,1.0,-5000.0,-18.0,151.0
3615,Northwestern,2016-11-25,2017,REG,H,31,65,0.477,23,43,0.535,8,22,0.364,16,20,0.8,9,26,35,25,7,12,7,11,86,66,False,,,,
3619,Northwestern,2016-12-14,2017,REG,H,26,61,0.426,18,34,0.529,8,27,0.296,8,11,0.727,8,22,30,20,4,7,8,14,68,64,True,1.0,,-28.0,131.0
3620,Northwestern,2016-12-17,2017,REG,N,21,51,0.412,13,27,0.481,8,24,0.333,17,26,0.654,5,35,40,14,4,6,14,21,67,64,True,0.0,100.0,1.0,141.0
3621,Northwestern,2016-12-20,2017,REG,H,31,64,0.484,22,38,0.579,9,26,0.346,16,18,0.889,11,31,42,23,3,12,9,20,87,65,True,1.0,-1500.0,-14.0,145.0
3622,Northwestern,2016-12-22,2017,REG,H,24,67,0.358,17,42,0.405,7,25,0.28,17,27,0.63,14,22,36,14,5,6,10,17,72,63,False,,,,
1411,Northwestern,2016-12-30,2017,REG,A,19,53,0.358,12,34,0.353,7,19,0.368,7,12,0.583,6,19,25,13,5,1,11,23,52,61,True,0.0,115.0,2.0,137.0
3428,Northwestern,2017-01-08,2017,REG,A,25,49,0.51,14,25,0.56,11,24,0.458,13,14,0.929,6,21,27,15,6,1,11,16,74,66,True,0.0,-110.0,0.0,137.0
